geo,year,month,nights_spent,lag_1m,lag_12m
RS,2024,3,73.0,324.0,71.0
RS,2024,4,1226.0,73.0,1433.0
RS,2024,5,3765.0,1226.0,3271.0
RS,2024,6,4365.0,3765.0,3931.0
RS,2024,7,10638.0,4365.0,13074.0
RS,2024,8,9451.0,10638.0,10242.0
RS,2024,9,4515.0,9451.0,5159.0
RS,2024,10,1397.0,4515.0,821.0
RS,2024,11,303.0,1397.0,115.0
RS,2024,12,325.0,303.0,265.0
RS,2025,1,808.0,325.0,318.0
RS,2025,2,226.0,808.0,324.0
RS,2025,3,60.0,226.0,73.0
RS,2025,4,1686.0,60.0,1226.0
RS,2025,5,4325.0,1686.0,3765.0
RS,2025,6,5607.0,4325.0,4365.0
RS,2025,7,10101.0,5607.0,10638.0
RS,2025,8,11256.0,10101.0,9451.0
RS,2025,9,5414.0,11256.0,4515.0
RS,2025,10,1168.0,5414.0,1397.0
RS,2025,11,116.0,1168.0,303.0
RS,2025,12,228.0,116.0,325.0
RS,2026,1,451.0,228.0,808.0
RS,2026,2,240.0,451.0,226.0
RS,2026,3,140.0,240.0,60.0
RS,2026,4,1592.0,140.0,1686.0
RS,2026,5,1592.0,1592.0,4325.0
RS,2026,6,1592.0,1592.0,5607.0
RS,2026,7,1592.0,1592.0,10101.0
RS,2026,8,1592.0,1592.0,11256.0
RS,2026,9,1592.0,1592.0,5414.0
RS,2026,10,1592.0,1592.0,1168.0
RS,2026,11,1592.0,1592.0,116.0
RS,2026,12,1592.0,1592.0,228.0
SE,2011,1,275773.0,275773.0,275773.0
SE,2011,2,275773.0,275773.0,275773.0
SE,2011,3,275773.0,275773.0,275773.0
SE,2011,4,275773.0,275773.0,275773.0
SE,2011,5,275773.0,275773.0,275773.0
SE,2011,6,275773.0,275773.0,275773.0
SE,2011,7,275773.0,275773.0,275773.0
SE,2011,8,275773.0,275773.0,275773.0
SE,2011,9,275773.0,275773.0,275773.0
SE,2011,10,275773.0,275773.0,275773.0
SE,2011,11,275773.0,275773.0,275773.0
SE,2011,12,275773.0,275773.0,275773.0
SE,2012,1,275773.0,275773.0,275773.0
SE,2012,2,293334.0,275773.0,275773.0
SE,2012,3,318140.0,293334.0,275773.0
SE,2012,4,462031.0,318140.0,275773.0
SE,2012,5,1193420.0,462031.0,275773.0
SE,2012,6,1961678.0,1193420.0,275773.0
SE,2012,7,5579135.0,1961678.0,275773.0
SE,2012,8,2780566.0,5579135.0,275773.0
SE,2012,9,496696.0,2780566.0,275773.0
SE,2012,10,288405.0,496696.0,275773.0
SE,2012,11,206021.0,288405.0,275773.0
SE,2012,12,180009.0,206021.0,275773.0
SE,2013,1,241883.0,180009.0,275773.0
SE,2013,2,277899.0,241883.0,293334.0
SE,2013,3,336870.0,277899.0,318140.0
SE,2013,4,363861.0,336870.0,462031.0
SE,2013,5,1197613.0,363861.0,1193420.0
SE,2013,6,2029569.0,1197613.0,1961678.0
SE,2013,7,5923652.0,2029569.0,5579135.0
SE,2013,8,2892712.0,5923652.0,2780566.0
SE,2013,9,519631.0,2892712.0,496696.0
SE,2013,10,316397.0,519631.0,288405.0
SE,2013,11,213595.0,316397.0,206021.0
SE,2013,12,183168.0,213595.0,180009.0
SE,2014,1,242675.0,183168.0,241883.0
SE,2014,2,280348.0,242675.0,277899.0
SE,2014,3,281860.0,280348.0,336870.0
SE,2014,4,465578.0,281860.0,363861.0
SE,2014,5,1289118.0,465578.0,1197613.0
SE,2014,6,2120373.0,1289118.0,2029569.0
SE,2014,7,6171890.0,2120373.0,5923652.0
SE,2014,8,2978585.0,6171890.0,2892712.0
SE,2014,9,512451.0,2978585.0,519631.0
SE,2014,10,310454.0,512451.0,316397.0
SE,2014,11,208455.0,310454.0,213595.0
SE,2014,12,185181.0,208455.0,183168.0
SE,2015,1,249931.0,185181.0,242675.0
SE,2015,2,270385.0,249931.0,280348.0
SE,2015,3,289604.0,270385.0,281860.0
SE,2015,4,456370.0,289604.0,465578.0
SE,2015,5,1130993.0,456370.0,1289118.0
SE,2015,6,1839784.0,1130993.0,2120373.0
SE,2015,7,5628328.0,1839784.0,6171890.0
SE,2015,8,3113298.0,5628328.0,2978585.0
SE,2015,9,455895.0,3113298.0,512451.0
SE,2015,10,310836.0,455895.0,310454.0
SE,2015,11,216876.0,310836.0,208455.0
SE,2015,12,201792.0,216876.0,185181.0
SE,2016,1,259174.0,201792.0,249931.0
SE,2016,2,276347.0,259174.0,270385.0
SE,2016,3,353635.0,276347.0,289604.0
SE,2016,4,370248.0,353635.0,456370.0
SE,2016,5,1326194.0,370248.0,1130993.0
SE,2016,6,2163853.0,1326194.0,1839784.0
SE,2016,7,6254069.0,2163853.0,5628328.0
SE,2016,8,3347415.0,6254069.0,3113298.0
SE,2016,9,554292.0,3347415.0,455895.0
SE,2016,10,313866.0,554292.0,310836.0
SE,2016,11,219076.0,313866.0,216876.0
SE,2016,12,199418.0,219076.0,201792.0
SE,2017,1,236500.0,199418.0,259174.0
SE,2017,2,276285.0,236500.0,276347.0
SE,2017,3,278501.0,276285.0,353635.0
SE,2017,4,453537.0,278501.0,370248.0
SE,2017,5,1166415.0,453537.0,1326194.0
SE,2017,6,1818034.0,1166415.0,2163853.0
SE,2017,7,5880781.0,1818034.0,6254069.0
SE,2017,8,3069683.0,5880781.0,3347415.0
SE,2017,9,515556.0,3069683.0,554292.0
SE,2017,10,291129.0,515556.0,313866.0
SE,2017,11,228970.0,291129.0,219076.0
SE,2017,12,192300.0,228970.0,199418.0
SE,2018,1,253586.0,192300.0,236500.0
SE,2018,2,288140.0,253586.0,276285.0
SE,2018,3,341836.0,288140.0,278501.0
SE,2018,4,420806.0,341836.0,453537.0
SE,2018,5,1195787.0,420806.0,1166415.0
SE,2018,6,1990796.0,1195787.0,1818034.0
SE,2018,7,5895512.0,1990796.0,5880781.0
SE,2018,8,3005739.0,5895512.0,3069683.0
SE,2018,9,553522.0,3005739.0,515556.0
SE,2018,10,347902.0,553522.0,291129.0
SE,2018,11,244309.0,347902.0,228970.0
SE,2018,12,218619.0,244309.0,192300.0
SE,2019,1,312072.0,218619.0,253586.0
SE,2019,2,339035.0,312072.0,288140.0
SE,2019,3,361700.0,339035.0,341836.0
SE,2019,4,578103.0,361700.0,420806.0
SE,2019,5,1314620.0,578103.0,1195787.0
SE,2019,6,2489442.0,1314620.0,1990796.0
SE,2019,7,6636606.0,2489442.0,5895512.0
SE,2019,8,3221942.0,6636606.0,3005739.0
SE,2019,9,640282.0,3221942.0,553522.0
SE,2019,10,365247.0,640282.0,347902.0
SE,2019,11,256474.0,365247.0,244309.0
SE,2019,12,231841.0,256474.0,218619.0
SE,2020,1,282818.0,231841.0,312072.0
SE,2020,2,315706.0,282818.0,339035.0
SE,2020,3,294232.0,315706.0,361700.0
SE,2020,4,383510.0,294232.0,578103.0
SE,2020,5,1057326.0,383510.0,1314620.0
SE,2020,6,1757566.0,1057326.0,2489442.0
SE,2020,7,4386042.0,1757566.0,6636606.0
SE,2020,8,2478908.0,4386042.0,3221942.0
SE,2020,9,551272.0,2478908.0,640282.0
SE,2020,10,314613.0,551272.0,365247.0
SE,2020,11,207296.0,314613.0,256474.0
SE,2020,12,169236.0,207296.0,231841.0
SE,2021,1,261097.0,169236.0,282818.0
SE,2021,2,281987.0,261097.0,315706.0
SE,2021,3,306049.0,281987.0,294232.0
SE,2021,4,452129.0,306049.0,383510.0
SE,2021,5,1268188.0,452129.0,1057326.0
SE,2021,6,2086398.0,1268188.0,1757566.0
SE,2021,7,5777580.0,2086398.0,4386042.0
SE,2021,8,3396166.0,5777580.0,2478908.0
SE,2021,9,715251.0,3396166.0,551272.0
SE,2021,10,389028.0,715251.0,314613.0
SE,2021,11,287684.0,389028.0,207296.0
SE,2021,12,215289.0,287684.0,169236.0
SE,2022,1,300499.0,215289.0,261097.0
SE,2022,2,332360.0,300499.0,281987.0
SE,2022,3,360460.0,332360.0,306049.0
SE,2022,4,581841.0,360460.0,452129.0
SE,2022,5,1390995.0,581841.0,1268188.0
SE,2022,6,2444967.0,1390995.0,2086398.0
SE,2022,7,6598978.0,2444967.0,5777580.0
SE,2022,8,3622228.0,6598978.0,3396166.0
SE,2022,9,666065.0,3622228.0,715251.0
SE,2022,10,356188.0,666065.0,389028.0
SE,2022,11,259978.0,356188.0,287684.0
SE,2022,12,221420.0,259978.0,215289.0
SE,2023,1,282893.0,221420.0,300499.0
SE,2023,2,304538.0,282893.0,332360.0
SE,2023,3,317369.0,304538.0,360460.0
SE,2023,4,527537.0,317369.0,581841.0
SE,2023,5,1446604.0,527537.0,1390995.0
SE,2023,6,2519567.0,1446604.0,2444967.0
SE,2023,7,6397370.0,2519567.0,6598978.0
SE,2023,8,3198120.0,6397370.0,3622228.0
SE,2023,9,756136.0,3198120.0,666065.0
SE,2023,10,350821.0,756136.0,356188.0
SE,2023,11,257846.0,350821.0,259978.0
SE,2023,12,233863.0,257846.0,221420.0
SE,2024,1,259353.0,233863.0,282893.0
SE,2024,2,299136.0,259353.0,304538.0
SE,2024,3,362402.0,299136.0,317369.0
SE,2024,4,394189.0,362402.0,527537.0
SE,2024,5,1387926.0,394189.0,1446604.0
SE,2024,6,2509380.0,1387926.0,2519567.0
SE,2024,7,6098841.0,2509380.0,6397370.0
SE,2024,8,3270932.0,6098841.0,3198120.0
SE,2024,9,705416.0,3270932.0,756136.0
SE,2024,10,337911.0,705416.0,350821.0
SE,2024,11,227444.0,337911.0,257846.0
SE,2024,12,193567.0,227444.0,233863.0
SE,2025,1,249740.0,193567.0,259353.0
SE,2025,2,335852.0,249740.0,299136.0
SE,2025,3,322595.0,335852.0,362402.0
SE,2025,4,637742.0,322595.0,394189.0
SE,2025,5,1373652.0,637742.0,1387926.0
SE,2025,6,2401956.0,1373652.0,2509380.0
SE,2025,7,6451589.0,2401956.0,6098841.0
SE,2025,8,3463361.0,6451589.0,3270932.0
SE,2025,9,839085.0,3463361.0,705416.0
SE,2025,10,379800.0,839085.0,337911.0
SE,2025,11,224071.0,379800.0,227444.0
SE,2025,12,222080.0,224071.0,193567.0
SE,2026,1,286444.0,222080.0,249740.0
SE,2026,2,300440.0,286444.0,335852.0
SE,2026,3,361962.0,300440.0,322595.0
SE,2026,4,750665.0,361962.0,637742.0
SE,2026,5,750665.0,750665.0,1373652.0
SE,2026,6,750665.0,750665.0,2401956.0
SE,2026,7,750665.0,750665.0,6451589.0
SE,2026,8,750665.0,750665.0,3463361.0
SE,2026,9,750665.0,750665.0,839085.0
SE,2026,10,750665.0,750665.0,379800.0
SE,2026,11,750665.0,750665.0,224071.0
SE,2026,12,750665.0,750665.0,222080.0
SI,2011,1,23617.0,28190.0,22952.0
SI,2011,2,26456.0,23617.0,26141.0
SI,2011,3,27519.0,26456.0,26616.0
SI,2011,4,64435.0,27519.0,55246.0
SI,2011,5,75354.0,64435.0,87083.0
SI,2011,6,169438.0,75354.0,143537.0
SI,2011,7,342959.0,169438.0,333957.0
SI,2011,8,420059.0,342959.0,360959.0
SI,2011,9,118030.0,420059.0,92750.0
SI,2011,10,45408.0,118030.0,47746.0
SI,2011,11,25839.0,45408.0,24628.0
SI,2011,12,27854.0,25839.0,28190.0
SI,2012,1,22053.0,27854.0,23617.0
SI,2012,2,22823.0,22053.0,26456.0
SI,2012,3,25026.0,22823.0,27519.0
SI,2012,4,60463.0,25026.0,64435.0
SI,2012,5,87616.0,60463.0,75354.0
SI,2012,6,157503.0,87616.0,169438.0
SI,2012,7,375234.0,157503.0,342959.0
SI,2012,8,447460.0,375234.0,420059.0
SI,2012,9,104826.0,447460.0,118030.0
SI,2012,10,38064.0,104826.0,45408.0
SI,2012,11,26640.0,38064.0,25839.0
SI,2012,12,27810.0,26640.0,27854.0
SI,2013,1,17457.0,27810.0,22053.0
SI,2013,2,21872.0,17457.0,22823.0
SI,2013,3,24151.0,21872.0,25026.0
SI,2013,4,47844.0,24151.0,60463.0
SI,2013,5,108812.0,47844.0,87616.0
SI,2013,6,150704.0,108812.0,157503.0
SI,2013,7,380462.0,150704.0,375234.0
SI,2013,8,442885.0,380462.0,447460.0
SI,2013,9,110359.0,442885.0,104826.0
SI,2013,10,40716.0,110359.0,38064.0
SI,2013,11,26050.0,40716.0,26640.0
SI,2013,12,26775.0,26050.0,27810.0
SI,2014,1,18834.0,26775.0,17457.0
SI,2014,2,20520.0,18834.0,21872.0
SI,2014,3,24101.0,20520.0,24151.0
SI,2014,4,53997.0,24101.0,47844.0
SI,2014,5,89811.0,53997.0,108812.0
SI,2014,6,171999.0,89811.0,150704.0
SI,2014,7,332872.0,171999.0,380462.0
SI,2014,8,406702.0,332872.0,442885.0
SI,2014,9,94105.0,406702.0,110359.0
SI,2014,10,44062.0,94105.0,40716.0
SI,2014,11,24538.0,44062.0,26050.0
SI,2014,12,26527.0,24538.0,26775.0
SI,2015,1,19108.0,26527.0,18834.0
SI,2015,2,20970.0,19108.0,20520.0
SI,2015,3,22462.0,20970.0,24101.0
SI,2015,4,54621.0,22462.0,53997.0
SI,2015,5,105751.0,54621.0,89811.0
SI,2015,6,177607.0,105751.0,171999.0
SI,2015,7,389838.0,177607.0,332872.0
SI,2015,8,454934.0,389838.0,406702.0
SI,2015,9,113494.0,454934.0,94105.0
SI,2015,10,40053.0,113494.0,44062.0
SI,2015,11,24514.0,40053.0,24538.0
SI,2015,12,29397.0,24514.0,26527.0
SI,2016,1,18910.0,29397.0,19108.0
SI,2016,2,22381.0,18910.0,20970.0
SI,2016,3,27953.0,22381.0,22462.0
SI,2016,4,48109.0,27953.0,54621.0
SI,2016,5,108288.0,48109.0,105751.0
SI,2016,6,145654.0,108288.0,177607.0
SI,2016,7,400080.0,145654.0,389838.0
SI,2016,8,493209.0,400080.0,454934.0
SI,2016,9,147865.0,493209.0,113494.0
SI,2016,10,45336.0,147865.0,40053.0
SI,2016,11,26650.0,45336.0,24514.0
SI,2016,12,26539.0,26650.0,29397.0
SI,2017,1,17553.0,26539.0,18910.0
SI,2017,2,20963.0,17553.0,22381.0
SI,2017,3,26262.0,20963.0,27953.0
SI,2017,4,71809.0,26262.0,48109.0
SI,2017,5,96831.0,71809.0,108288.0
SI,2017,6,233695.0,96831.0,145654.0
SI,2017,7,494557.0,233695.0,400080.0
SI,2017,8,627884.0,494557.0,493209.0
SI,2017,9,129402.0,627884.0,147865.0
SI,2017,10,54454.0,129402.0,45336.0
SI,2017,11,27488.0,54454.0,26650.0
SI,2017,12,29909.0,27488.0,26539.0
SI,2018,1,19237.0,29909.0,17553.0
SI,2018,2,14068.0,19237.0,20963.0
SI,2018,3,23432.0,14068.0,26262.0
SI,2018,4,75986.0,23432.0,71809.0
SI,2018,5,135878.0,75986.0,96831.0
SI,2018,6,224246.0,135878.0,233695.0
SI,2018,7,520452.0,224246.0,494557.0
SI,2018,8,618756.0,520452.0,627884.0
SI,2018,9,169797.0,618756.0,129402.0
SI,2018,10,61331.0,169797.0,54454.0
SI,2018,11,35198.0,61331.0,27488.0
SI,2018,12,35678.0,35198.0,29909.0
SI,2019,1,22701.0,35678.0,19237.0
SI,2019,2,32524.0,22701.0,14068.0
SI,2019,3,33637.0,32524.0,23432.0
SI,2019,4,79773.0,33637.0,75986.0
SI,2019,5,91900.0,79773.0,135878.0
SI,2019,6,283492.0,91900.0,224246.0
SI,2019,7,542967.0,283492.0,520452.0
SI,2019,8,651486.0,542967.0,618756.0
SI,2019,9,174530.0,651486.0,169797.0
SI,2019,10,65325.0,174530.0,61331.0
SI,2019,11,28921.0,65325.0,35198.0
SI,2019,12,29812.0,28921.0,35678.0
SI,2020,1,23893.0,29812.0,22701.0
SI,2020,2,28066.0,23893.0,32524.0
SI,2020,3,7722.0,28066.0,33637.0
SI,2020,4,379.0,7722.0,79773.0
SI,2020,5,9622.0,379.0,91900.0
SI,2020,6,130770.0,9622.0,283492.0
SI,2020,7,459348.0,130770.0,542967.0
SI,2020,8,523320.0,459348.0,651486.0
SI,2020,9,201606.0,523320.0,174530.0
SI,2020,10,33183.0,201606.0,65325.0
SI,2020,11,795.0,33183.0,28921.0
SI,2020,12,546.0,795.0,29812.0
SI,2021,1,521.0,546.0,23893.0
SI,2021,2,521.0,521.0,28066.0
SI,2021,3,593.0,521.0,7722.0
SI,2021,4,3212.0,593.0,379.0
SI,2021,5,32898.0,3212.0,9622.0
SI,2021,6,183018.0,32898.0,130770.0
SI,2021,7,501839.0,183018.0,459348.0
SI,2021,8,671243.0,501839.0,523320.0
SI,2021,9,251199.0,671243.0,201606.0
SI,2021,10,77751.0,251199.0,33183.0
SI,2021,11,28446.0,77751.0,795.0
SI,2021,12,25038.0,28446.0,546.0
SI,2022,1,13911.0,25038.0,521.0
SI,2022,2,21270.0,13911.0,521.0
SI,2022,3,24191.0,21270.0,593.0
SI,2022,4,81277.0,24191.0,3212.0
SI,2022,5,129879.0,81277.0,32898.0
SI,2022,6,362775.0,129879.0,183018.0
SI,2022,7,644705.0,362775.0,501839.0
SI,2022,8,725192.0,644705.0,671243.0
SI,2022,9,214365.0,725192.0,251199.0
SI,2022,10,77995.0,214365.0,77751.0
SI,2022,11,29225.0,77995.0,28446.0
SI,2022,12,28219.0,29225.0,25038.0
SI,2023,1,24365.0,28219.0,13911.0
SI,2023,2,26891.0,24365.0,21270.0
SI,2023,3,26473.0,26891.0,24191.0
SI,2023,4,90685.0,26473.0,81277.0
SI,2023,5,158185.0,90685.0,129879.0
SI,2023,6,314213.0,158185.0,362775.0
SI,2023,7,655419.0,314213.0,644705.0
SI,2023,8,590168.0,655419.0,725192.0
SI,2023,9,226154.0,590168.0,214365.0
SI,2023,10,74663.0,226154.0,77995.0
SI,2023,11,30747.0,74663.0,29225.0
SI,2023,12,30894.0,30747.0,28219.0
SI,2024,1,22599.0,30894.0,24365.0
SI,2024,2,30976.0,22599.0,26891.0
SI,2024,3,39916.0,30976.0,26473.0
SI,2024,4,77709.0,39916.0,90685.0
SI,2024,5,176269.0,77709.0,158185.0
SI,2024,6,274176.0,176269.0,314213.0
SI,2024,7,645614.0,274176.0,655419.0
SI,2024,8,762113.0,645614.0,590168.0
SI,2024,9,205596.0,762113.0,226154.0
SI,2024,10,69404.0,205596.0,74663.0
SI,2024,11,33854.0,69404.0,30747.0
SI,2024,12,32110.0,33854.0,30894.0
SI,2025,1,26615.0,32110.0,22599.0
SI,2025,2,27672.0,26615.0,30976.0
SI,2025,3,28445.0,27672.0,39916.0
SI,2025,4,100583.0,28445.0,77709.0
SI,2025,5,166459.0,100583.0,176269.0
SI,2025,6,382875.0,166459.0,274176.0
SI,2025,7,640458.0,382875.0,645614.0
SI,2025,8,746810.0,640458.0,762113.0
SI,2025,9,253774.0,746810.0,205596.0
SI,2025,10,83331.0,253774.0,69404.0
SI,2025,11,31700.0,83331.0,33854.0
SI,2025,12,34678.0,31700.0,32110.0
SI,2026,1,28116.0,34678.0,26615.0
SI,2026,2,29287.0,28116.0,27672.0
SI,2026,3,30658.0,29287.0,28445.0
SI,2026,4,105892.0,30658.0,100583.0
SI,2026,5,105892.0,105892.0,166459.0
SI,2026,6,105892.0,105892.0,382875.0
SI,2026,7,105892.0,105892.0,640458.0
SI,2026,8,105892.0,105892.0,746810.0
SI,2026,9,105892.0,105892.0,253774.0
SI,2026,10,105892.0,105892.0,83331.0
SI,2026,11,105892.0,105892.0,31700.0
SI,2026,12,105892.0,105892.0,34678.0
SK,2011,1,8.0,8.0,8.0
SK,2011,2,8.0,8.0,8.0
SK,2011,3,8.0,8.0,8.0
SK,2011,4,8.0,8.0,8.0
SK,2011,5,8.0,8.0,8.0
SK,2011,6,8.0,8.0,8.0
SK,2011,7,8.0,8.0,8.0
SK,2011,8,8.0,8.0,8.0
SK,2011,9,8.0,8.0,8.0
SK,2011,10,8.0,8.0,8.0
SK,2011,11,8.0,8.0,8.0
SK,2011,12,8.0,8.0,8.0
SK,2012,1,8.0,8.0,8.0
SK,2012,2,42.0,8.0,8.0
SK,2012,3,432.0,42.0,8.0
SK,2012,4,2509.0,432.0,8.0
SK,2012,5,5182.0,2509.0,8.0
SK,2012,6,15216.0,5182.0,8.0
SK,2012,7,91305.0,15216.0,8.0
SK,2012,8,89478.0,91305.0,8.0
SK,2012,9,10275.0,89478.0,8.0
SK,2012,10,1337.0,10275.0,8.0
SK,2012,11,795.0,1337.0,8.0
SK,2012,12,516.0,795.0,8.0
SK,2013,1,429.0,516.0,8.0
SK,2013,2,197.0,429.0,42.0
SK,2013,3,856.0,197.0,432.0
SK,2013,4,851.0,856.0,2509.0
SK,2013,5,4634.0,851.0,5182.0
SK,2013,6,19205.0,4634.0,15216.0
SK,2013,7,96637.0,19205.0,91305.0
SK,2013,8,92840.0,96637.0,89478.0
SK,2013,9,5137.0,92840.0,10275.0
SK,2013,10,1599.0,5137.0,1337.0
SK,2013,11,589.0,1599.0,795.0
SK,2013,12,426.0,589.0,516.0
SK,2014,1,707.0,426.0,429.0
SK,2014,2,254.0,707.0,197.0
SK,2014,3,744.0,254.0,856.0
SK,2014,4,2221.0,744.0,851.0
SK,2014,5,4875.0,2221.0,4634.0
SK,2014,6,16459.0,4875.0,19205.0
SK,2014,7,77686.0,16459.0,96637.0
SK,2014,8,68457.0,77686.0,92840.0
SK,2014,9,9367.0,68457.0,5137.0
SK,2014,10,1747.0,9367.0,1599.0
SK,2014,11,897.0,1747.0,589.0
SK,2014,12,445.0,897.0,426.0
SK,2015,1,559.0,445.0,707.0
SK,2015,2,483.0,559.0,254.0
SK,2015,3,746.0,483.0,744.0
SK,2015,4,2083.0,746.0,2221.0
SK,2015,5,5267.0,2083.0,4875.0
SK,2015,6,19847.0,5267.0,16459.0
SK,2015,7,72501.0,19847.0,77686.0
SK,2015,8,102601.0,72501.0,68457.0
SK,2015,9,7758.0,102601.0,9367.0
SK,2015,10,1737.0,7758.0,1747.0
SK,2015,11,664.0,1737.0,897.0
SK,2015,12,997.0,664.0,445.0
SK,2016,1,596.0,997.0,559.0
SK,2016,2,512.0,596.0,483.0
SK,2016,3,2228.0,512.0,746.0
SK,2016,4,1509.0,2228.0,2083.0
SK,2016,5,5652.0,1509.0,5267.0
SK,2016,6,20431.0,5652.0,19847.0
SK,2016,7,114746.0,20431.0,72501.0
SK,2016,8,131485.0,114746.0,102601.0
SK,2016,9,12414.0,131485.0,7758.0
SK,2016,10,2489.0,12414.0,1737.0
SK,2016,11,847.0,2489.0,664.0
SK,2016,12,723.0,847.0,997.0
SK,2017,1,746.0,723.0,596.0
SK,2017,2,733.0,746.0,512.0
SK,2017,3,861.0,733.0,2228.0
SK,2017,4,4029.0,861.0,1509.0
SK,2017,5,6071.0,4029.0,5652.0
SK,2017,6,25274.0,6071.0,20431.0
SK,2017,7,146520.0,25274.0,114746.0
SK,2017,8,115048.0,146520.0,131485.0
SK,2017,9,8063.0,115048.0,12414.0
SK,2017,10,1893.0,8063.0,2489.0
SK,2017,11,1211.0,1893.0,847.0
SK,2017,12,389.0,1211.0,723.0
SK,2018,1,603.0,389.0,746.0
SK,2018,2,664.0,603.0,733.0
SK,2018,3,1447.0,664.0,861.0
SK,2018,4,3644.0,1447.0,4029.0
SK,2018,5,9484.0,3644.0,6071.0
SK,2018,6,33777.0,9484.0,25274.0
SK,2018,7,140297.0,33777.0,146520.0
SK,2018,8,132540.0,140297.0,115048.0
SK,2018,9,13166.0,132540.0,8063.0
SK,2018,10,3989.0,13166.0,1893.0
SK,2018,11,1067.0,3989.0,1211.0
SK,2018,12,1626.0,1067.0,389.0
SK,2019,1,1188.0,1626.0,603.0
SK,2019,2,584.0,1188.0,664.0
SK,2019,3,1849.0,584.0,1447.0
SK,2019,4,5198.0,1849.0,3644.0
SK,2019,5,11931.0,5198.0,9484.0
SK,2019,6,30354.0,11931.0,33777.0
SK,2019,7,114982.0,30354.0,140297.0
SK,2019,8,134884.0,114982.0,132540.0
SK,2019,9,12549.0,134884.0,13166.0
SK,2019,10,6329.0,12549.0,3989.0
SK,2019,11,2123.0,6329.0,1067.0
SK,2019,12,1455.0,2123.0,1626.0
SK,2020,1,1033.0,1455.0,1188.0
SK,2020,2,1179.0,1033.0,584.0
SK,2020,3,599.0,1179.0,1849.0
SK,2020,4,599.0,599.0,5198.0
SK,2020,5,620.0,599.0,11931.0
SK,2020,6,8415.0,620.0,30354.0
SK,2020,7,120297.0,8415.0,114982.0
SK,2020,8,115092.0,120297.0,134884.0
SK,2020,9,14768.0,115092.0,12549.0
SK,2020,10,765.0,14768.0,6329.0
SK,2020,11,132.0,765.0,2123.0
SK,2020,12,110.0,132.0,1455.0
SK,2021,1,30.0,110.0,1033.0
SK,2021,2,44.0,30.0,1179.0
SK,2021,3,57.0,44.0,599.0
SK,2021,4,146.0,57.0,599.0
SK,2021,5,1197.0,146.0,620.0
SK,2021,6,13049.0,1197.0,8415.0
SK,2021,7,98795.0,13049.0,120297.0
SK,2021,8,86923.0,98795.0,115092.0
SK,2021,9,13573.0,86923.0,14768.0
SK,2021,10,3524.0,13573.0,765.0
SK,2021,11,728.0,3524.0,132.0
SK,2021,12,245.0,728.0,110.0
SK,2022,1,287.0,245.0,30.0
SK,2022,2,473.0,287.0,44.0
SK,2022,3,1600.0,473.0,57.0
SK,2022,4,4823.0,1600.0,146.0
SK,2022,5,7213.0,4823.0,1197.0
SK,2022,6,25482.0,7213.0,13049.0
SK,2022,7,124142.0,25482.0,98795.0
SK,2022,8,107864.0,124142.0,86923.0
SK,2022,9,13985.0,107864.0,13573.0
SK,2022,10,6330.0,13985.0,3524.0
SK,2022,11,2115.0,6330.0,728.0
SK,2022,12,2299.0,2115.0,245.0
SK,2023,1,2044.0,2299.0,287.0
SK,2023,2,1414.0,2044.0,473.0
SK,2023,3,2243.0,1414.0,1600.0
SK,2023,4,7233.0,2243.0,4823.0
SK,2023,5,11646.0,7233.0,7213.0
SK,2023,6,30406.0,11646.0,25482.0
SK,2023,7,140431.0,30406.0,124142.0
SK,2023,8,120629.0,140431.0,107864.0
SK,2023,9,21777.0,120629.0,13985.0
SK,2023,10,6904.0,21777.0,6330.0
SK,2023,11,3218.0,6904.0,2115.0
SK,2023,12,2909.0,3218.0,2299.0
SK,2024,1,1024.0,2909.0,2044.0
SK,2024,2,1989.0,1024.0,1414.0
SK,2024,3,6889.0,1989.0,2243.0
SK,2024,4,4881.0,6889.0,7233.0
SK,2024,5,16325.0,4881.0,11646.0
SK,2024,6,38856.0,16325.0,30406.0
SK,2024,7,139375.0,38856.0,140431.0
SK,2024,8,136383.0,139375.0,120629.0
SK,2024,9,14940.0,136383.0,21777.0
SK,2024,10,7452.0,14940.0,6904.0
SK,2024,11,3093.0,7452.0,3218.0
SK,2024,12,3109.0,3093.0,2909.0
SK,2025,1,2174.0,3109.0,1024.0
SK,2025,2,1628.0,2174.0,1989.0
SK,2025,3,3521.0,1628.0,6889.0
SK,2025,4,9498.0,3521.0,4881.0
SK,2025,5,17371.0,9498.0,16325.0
SK,2025,6,52752.0,17371.0,38856.0
SK,2025,7,111068.0,52752.0,139375.0
SK,2025,8,144962.0,111068.0,136383.0
SK,2025,9,25571.0,144962.0,14940.0
SK,2025,10,8917.0,25571.0,7452.0
SK,2025,11,3366.0,8917.0,3093.0
SK,2025,12,3795.0,3366.0,3109.0
SK,2026,1,1338.0,3795.0,2174.0
SK,2026,2,1953.0,1338.0,1628.0
SK,2026,3,4167.0,1953.0,3521.0
SK,2026,4,9160.0,4167.0,9498.0
SK,2026,5,9160.0,9160.0,17371.0
SK,2026,6,9160.0,9160.0,52752.0
SK,2026,7,9160.0,9160.0,111068.0
SK,2026,8,9160.0,9160.0,144962.0
SK,2026,9,9160.0,9160.0,25571.0
SK,2026,10,9160.0,9160.0,8917.0
SK,2026,11,9160.0,9160.0,3366.0
SK,2026,12,9160.0,9160.0,3795.0
